"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","HPI_RPI","Price to rent ratio","2012-Q2","Q2-2012","IDX","Index","0","Units",,,85.7814710267193,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2012-Q3","Q3-2012","IDX","Index","0","Units",,,86.0528692533842,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2012-Q4","Q4-2012","IDX","Index","0","Units",,,86.5042302991528,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2013-Q1","Q1-2013","IDX","Index","0","Units",,,86.2643120996789,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2013-Q2","Q2-2013","IDX","Index","0","Units",,,86.4158153243496,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2013-Q3","Q3-2013","IDX","Index","0","Units",,,86.736136214639,,
"SWE","Sweden","HPI_RPI","Price to rent ratio","2013-Q4","Q4-2013","IDX","Index","0","Units",,,87.9827823182087,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1970-Q1","Q1-1970","IDX","Index","0","Units",,,1.99724988249479,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1970-Q2","Q2-1970","IDX","Index","0","Units",,,2.03141027850581,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1970-Q3","Q3-1970","IDX","Index","0","Units",,,2.08392927741012,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1970-Q4","Q4-1970","IDX","Index","0","Units",,,2.11317144687853,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1971-Q1","Q1-1971","IDX","Index","0","Units",,,2.17261624240654,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1971-Q2","Q2-1971","IDX","Index","0","Units",,,2.23942010239068,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1971-Q3","Q3-1971","IDX","Index","0","Units",,,2.32944927483261,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1971-Q4","Q4-1971","IDX","Index","0","Units",,,2.46230691103087,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1972-Q1","Q1-1972","IDX","Index","0","Units",,,2.62783090971506,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1972-Q2","Q2-1972","IDX","Index","0","Units",,,2.88230675289018,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1972-Q3","Q3-1972","IDX","Index","0","Units",,,3.25984284774776,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1972-Q4","Q4-1972","IDX","Index","0","Units",,,3.53262807177189,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1973-Q1","Q1-1973","IDX","Index","0","Units",,,3.9500509786285,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1973-Q2","Q2-1973","IDX","Index","0","Units",,,4.15419820859439,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1973-Q3","Q3-1973","IDX","Index","0","Units",,,4.36552207932466,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1973-Q4","Q4-1973","IDX","Index","0","Units",,,4.45532371976451,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1974-Q1","Q1-1974","IDX","Index","0","Units",,,4.53800635418838,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1974-Q2","Q2-1974","IDX","Index","0","Units",,,4.553037823061,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1974-Q3","Q3-1974","IDX","Index","0","Units",,,4.53723053834838,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1974-Q4","Q4-1974","IDX","Index","0","Units",,,4.6248842941832,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1975-Q1","Q1-1975","IDX","Index","0","Units",,,4.67294990667439,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1975-Q2","Q2-1975","IDX","Index","0","Units",,,4.79808742854612,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1975-Q3","Q3-1975","IDX","Index","0","Units",,,4.89354362357138,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1975-Q4","Q4-1975","IDX","Index","0","Units",,,4.95926532638575,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1976-Q1","Q1-1976","IDX","Index","0","Units",,,5.0996557258879,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1976-Q2","Q2-1976","IDX","Index","0","Units",,,5.22798507516887,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1976-Q3","Q3-1976","IDX","Index","0","Units",,,5.30899755356593,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1976-Q4","Q4-1976","IDX","Index","0","Units",,,5.3961895406312,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1977-Q1","Q1-1977","IDX","Index","0","Units",,,5.48756316269935,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1977-Q2","Q2-1977","IDX","Index","0","Units",,,5.55633955441618,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1977-Q3","Q3-1977","IDX","Index","0","Units",,,5.6777261921638,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1977-Q4","Q4-1977","IDX","Index","0","Units",,,5.85545947710484,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1978-Q1","Q1-1978","IDX","Index","0","Units",,,6.05532576328263,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1978-Q2","Q2-1978","IDX","Index","0","Units",,,6.31993687777682,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1978-Q3","Q3-1978","IDX","Index","0","Units",,,6.70447648740541,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1978-Q4","Q4-1978","IDX","Index","0","Units",,,7.19327936814757,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1979-Q1","Q1-1979","IDX","Index","0","Units",,,7.66174187062133,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1979-Q2","Q2-1979","IDX","Index","0","Units",,,8.20953251670398,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1979-Q3","Q3-1979","IDX","Index","0","Units",,,8.74649065733886,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1979-Q4","Q4-1979","IDX","Index","0","Units",,,9.37655590849862,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1980-Q1","Q1-1980","IDX","Index","0","Units",,,9.86255317816193,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1980-Q2","Q2-1980","IDX","Index","0","Units",,,10.1871956487566,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1980-Q3","Q3-1980","IDX","Index","0","Units",,,10.46976686888,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1980-Q4","Q4-1980","IDX","Index","0","Units",,,10.5784035230367,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1981-Q1","Q1-1981","IDX","Index","0","Units",,,10.7230616695289,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1981-Q2","Q2-1981","IDX","Index","0","Units",,,10.9256128715748,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1981-Q3","Q3-1981","IDX","Index","0","Units",,,10.951351290293,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1981-Q4","Q4-1981","IDX","Index","0","Units",,,10.8554644058933,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1982-Q1","Q1-1982","IDX","Index","0","Units",,,10.7100525798802,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1982-Q2","Q2-1982","IDX","Index","0","Units",,,11.0747427282824,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1982-Q3","Q3-1982","IDX","Index","0","Units",,,11.2013586266168,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1982-Q4","Q4-1982","IDX","Index","0","Units",,,11.4988432947993,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1983-Q1","Q1-1983","IDX","Index","0","Units",,,11.9725233231313,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1983-Q2","Q2-1983","IDX","Index","0","Units",,,12.2696619266574,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1983-Q3","Q3-1983","IDX","Index","0","Units",,,12.6202335757265,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1983-Q4","Q4-1983","IDX","Index","0","Units",,,12.8627690063212,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1984-Q1","Q1-1984","IDX","Index","0","Units",,,13.1189823490789,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1984-Q2","Q2-1984","IDX","Index","0","Units",,,13.4045483349563,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1984-Q3","Q3-1984","IDX","Index","0","Units",,,13.7585520326356,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1984-Q4","Q4-1984","IDX","Index","0","Units",,,14.0758865894555,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1985-Q1","Q1-1985","IDX","Index","0","Units",,,14.263778169764,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1985-Q2","Q2-1985","IDX","Index","0","Units",,,14.6559754919521,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1985-Q3","Q3-1985","IDX","Index","0","Units",,,14.7950361034011,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1985-Q4","Q4-1985","IDX","Index","0","Units",,,15.3789117073352,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1986-Q1","Q1-1986","IDX","Index","0","Units",,,15.9345917878005,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1986-Q2","Q2-1986","IDX","Index","0","Units",,,16.5327206040304,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1986-Q3","Q3-1986","IDX","Index","0","Units",,,17.0522510523074,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1986-Q4","Q4-1986","IDX","Index","0","Units",,,17.6042925915417,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1987-Q1","Q1-1987","IDX","Index","0","Units",,,18.433206193042,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1987-Q2","Q2-1987","IDX","Index","0","Units",,,19.146082417652,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1987-Q3","Q3-1987","IDX","Index","0","Units",,,19.8012809925338,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1987-Q4","Q4-1987","IDX","Index","0","Units",,,21.0152858790477,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1988-Q1","Q1-1988","IDX","Index","0","Units",,,22.2945909381546,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1988-Q2","Q2-1988","IDX","Index","0","Units",,,23.5350277138556,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1988-Q3","Q3-1988","IDX","Index","0","Units",,,26.2357197152152,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1988-Q4","Q4-1988","IDX","Index","0","Units",,,27.941376425602,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1989-Q1","Q1-1989","IDX","Index","0","Units",,,28.9808611847154,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1989-Q2","Q2-1989","IDX","Index","0","Units",,,29.9593777581483,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1989-Q3","Q3-1989","IDX","Index","0","Units",,,30.4233508212408,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1989-Q4","Q4-1989","IDX","Index","0","Units",,,30.0231244741946,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1990-Q1","Q1-1990","IDX","Index","0","Units",,,29.7810736986431,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1990-Q2","Q2-1990","IDX","Index","0","Units",,,29.4815192684192,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1990-Q3","Q3-1990","IDX","Index","0","Units",,,29.4124730876951,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1990-Q4","Q4-1990","IDX","Index","0","Units",,,29.2630856786048,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1991-Q1","Q1-1991","IDX","Index","0","Units",,,29.1474545783994,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1991-Q2","Q2-1991","IDX","Index","0","Units",,,29.0252945298097,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1991-Q3","Q3-1991","IDX","Index","0","Units",,,28.9885157320998,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1991-Q4","Q4-1991","IDX","Index","0","Units",,,29.0954274969228,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1992-Q1","Q1-1992","IDX","Index","0","Units",,,28.8224103358175,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1992-Q2","Q2-1992","IDX","Index","0","Units",,,28.1206221057311,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1992-Q3","Q3-1992","IDX","Index","0","Units",,,27.6746806675969,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1992-Q4","Q4-1992","IDX","Index","0","Units",,,27.0146395773035,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1993-Q1","Q1-1993","IDX","Index","0","Units",,,27.2609644599666,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1993-Q2","Q2-1993","IDX","Index","0","Units",,,27.4581245374188,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1993-Q3","Q3-1993","IDX","Index","0","Units",,,27.5596418586026,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1993-Q4","Q4-1993","IDX","Index","0","Units",,,27.4652323354029,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1994-Q1","Q1-1994","IDX","Index","0","Units",,,27.8435376720536,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1994-Q2","Q2-1994","IDX","Index","0","Units",,,28.1741537320311,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1994-Q3","Q3-1994","IDX","Index","0","Units",,,28.1804411677231,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1994-Q4","Q4-1994","IDX","Index","0","Units",,,28.460603894396,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1995-Q1","Q1-1995","IDX","Index","0","Units",,,28.2788750802998,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1995-Q2","Q2-1995","IDX","Index","0","Units",,,28.4867824642376,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1995-Q3","Q3-1995","IDX","Index","0","Units",,,28.2864173210335,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1995-Q4","Q4-1995","IDX","Index","0","Units",,,28.3766017058721,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1996-Q1","Q1-1996","IDX","Index","0","Units",,,28.9111227480163,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1996-Q2","Q2-1996","IDX","Index","0","Units",,,28.771685748185,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1996-Q3","Q3-1996","IDX","Index","0","Units",,,29.4288212501704,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1996-Q4","Q4-1996","IDX","Index","0","Units",,,30.4692238353094,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1997-Q1","Q1-1997","IDX","Index","0","Units",,,31.0847680412863,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1997-Q2","Q2-1997","IDX","Index","0","Units",,,31.4514551530109,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1997-Q3","Q3-1997","IDX","Index","0","Units",,,32.5475976306738,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1997-Q4","Q4-1997","IDX","Index","0","Units",,,32.8362284890271,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1998-Q1","Q1-1998","IDX","Index","0","Units",,,33.9998312913284,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1998-Q2","Q2-1998","IDX","Index","0","Units",,,35.3871461646006,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1998-Q3","Q3-1998","IDX","Index","0","Units",,,36.3756132860345,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1998-Q4","Q4-1998","IDX","Index","0","Units",,,36.8138184697233,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1999-Q1","Q1-1999","IDX","Index","0","Units",,,37.5008140315214,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1999-Q2","Q2-1999","IDX","Index","0","Units",,,38.5039372598625,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1999-Q3","Q3-1999","IDX","Index","0","Units",,,40.2205954876048,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","1999-Q4","Q4-1999","IDX","Index","0","Units",,,41.8598560311732,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2000-Q1","Q1-2000","IDX","Index","0","Units",,,43.5877969778378,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2000-Q2","Q2-2000","IDX","Index","0","Units",,,45.1564233051018,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2000-Q3","Q3-2000","IDX","Index","0","Units",,,45.471911618156,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2000-Q4","Q4-2000","IDX","Index","0","Units",,,47.4622356395226,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2001-Q1","Q1-2001","IDX","Index","0","Units",,,47.9940179681996,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2001-Q2","Q2-2001","IDX","Index","0","Units",,,48.7925253882519,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2001-Q3","Q3-2001","IDX","Index","0","Units",,,50.0799517301664,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2001-Q4","Q4-2001","IDX","Index","0","Units",,,49.6057216626179,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2002-Q1","Q1-2002","IDX","Index","0","Units",,,52.1047143705938,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2002-Q2","Q2-2002","IDX","Index","0","Units",,,55.374349869399,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2002-Q3","Q3-2002","IDX","Index","0","Units",,,58.5866309898862,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2002-Q4","Q4-2002","IDX","Index","0","Units",,,62.1459275559784,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2003-Q1","Q1-2003","IDX","Index","0","Units",,,64.1737279116408,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2003-Q2","Q2-2003","IDX","Index","0","Units",,,65.1192742397855,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2003-Q3","Q3-2003","IDX","Index","0","Units",,,66.3321217418915,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2003-Q4","Q4-2003","IDX","Index","0","Units",,,68.3311058801769,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2004-Q1","Q1-2004","IDX","Index","0","Units",,,69.8435084044165,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2004-Q2","Q2-2004","IDX","Index","0","Units",,,73.0804074716088,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2004-Q3","Q3-2004","IDX","Index","0","Units",,,75.5520108758541,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2004-Q4","Q4-2004","IDX","Index","0","Units",,,76.8145280789338,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,77.393,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,78.384,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,79.414,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,80.52,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,82.334,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,84.05,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,85.724,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,88.392,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,91.042,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,92.998,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,94.542,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,95.632,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,94.48,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,92.416,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,87.713,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,82.892,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,79.817,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,79.683,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,81.742,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,84.41,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,85.956,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,86.302,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,86.4,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,85.654,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,85.24,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,84.787,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,84.68,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,84.623,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,84.825,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,85.282,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,85.128,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,85.429,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,85.917,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,86.63,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,87.624,,
"GBR","United Kingdom","HPI","Nominal house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,89.231,,
"USA","United States","HPI_YDH","Price to income ratio","1970-Q1","Q1-1970","IDX","Index","0","Units",,,131.28089564784,,
"USA","United States","HPI_YDH","Price to income ratio","1970-Q2","Q2-1970","IDX","Index","0","Units",,,129.373816842082,,
"USA","United States","HPI_YDH","Price to income ratio","1970-Q3","Q3-1970","IDX","Index","0","Units",,,128.775660374744,,
"USA","United States","HPI_YDH","Price to income ratio","1970-Q4","Q4-1970","IDX","Index","0","Units",,,130.059981529498,,
"USA","United States","HPI_YDH","Price to income ratio","1971-Q1","Q1-1971","IDX","Index","0","Units",,,129.278682824964,,
"USA","United States","HPI_YDH","Price to income ratio","1971-Q2","Q2-1971","IDX","Index","0","Units",,,129.886688523918,,
"USA","United States","HPI_YDH","Price to income ratio","1971-Q3","Q3-1971","IDX","Index","0","Units",,,130.07793633304,,
"USA","United States","HPI_YDH","Price to income ratio","1971-Q4","Q4-1971","IDX","Index","0","Units",,,131.918124153185,,
"USA","United States","HPI_YDH","Price to income ratio","1972-Q1","Q1-1972","IDX","Index","0","Units",,,129.698008947438,,
"USA","United States","HPI_YDH","Price to income ratio","1972-Q2","Q2-1972","IDX","Index","0","Units",,,131.498505792562,,
"USA","United States","HPI_YDH","Price to income ratio","1972-Q3","Q3-1972","IDX","Index","0","Units",,,131.148508336471,,
"USA","United States","HPI_YDH","Price to income ratio","1972-Q4","Q4-1972","IDX","Index","0","Units",,,128.686403055572,,
"USA","United States","HPI_YDH","Price to income ratio","1973-Q1","Q1-1973","IDX","Index","0","Units",,,131.183981629806,,
"USA","United States","HPI_YDH","Price to income ratio","1973-Q2","Q2-1973","IDX","Index","0","Units",,,130.834897640431,,
"USA","United States","HPI_YDH","Price to income ratio","1973-Q3","Q3-1973","IDX","Index","0","Units",,,131.999951491885,,
"USA","United States","HPI_YDH","Price to income ratio","1973-Q4","Q4-1973","IDX","Index","0","Units",,,131.537477671497,,
"USA","United States","HPI_YDH","Price to income ratio","1974-Q1","Q1-1974","IDX","Index","0","Units",,,132.548219111376,,
"USA","United States","HPI_YDH","Price to income ratio","1974-Q2","Q2-1974","IDX","Index","0","Units",,,132.627617060646,,
"USA","United States","HPI_YDH","Price to income ratio","1974-Q3","Q3-1974","IDX","Index","0","Units",,,133.347687704275,,
"USA","United States","HPI_YDH","Price to income ratio","1974-Q4","Q4-1974","IDX","Index","0","Units",,,131.836312768743,,
"USA","United States","HPI_YDH","Price to income ratio","1975-Q1","Q1-1975","IDX","Index","0","Units",,,132.63490480378,,
"USA","United States","HPI_YDH","Price to income ratio","1975-Q2","Q2-1975","IDX","Index","0","Units",,,127.140091099912,,
"USA","United States","HPI_YDH","Price to income ratio","1975-Q3","Q3-1975","IDX","Index","0","Units",,,126.707716937418,,
"USA","United States","HPI_YDH","Price to income ratio","1975-Q4","Q4-1975","IDX","Index","0","Units",,,126.383045296952,,
"USA","United States","HPI_YDH","Price to income ratio","1976-Q1","Q1-1976","IDX","Index","0","Units",,,125.257321609835,,
"USA","United States","HPI_YDH","Price to income ratio","1976-Q2","Q2-1976","IDX","Index","0","Units",,,126.928843518944,,
"USA","United States","HPI_YDH","Price to income ratio","1976-Q3","Q3-1976","IDX","Index","0","Units",,,126.247269185732,,
